timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),,,Eddy 
7/14/2024,,,,,,0.051,
7/15/2024,,,,,,1.907,
7/16/2024,,,,,,0,
7/17/2024,,,,,,0,
7/18/2024,,,,,,2.926,
7/19/2024,,,,,,0,
7/20/2024,,,,,,0,
7/21/2024,,,,,,7.091,
7/22/2024,,,,,,3.951,
7/23/2024,,,,,,0.561,
7/24/2024,,,,,,1.873,
7/25/2024,,,,,,0.493,
7/26/2024,,,,,,0.68,
7/27/2024,,,,,,1.309,
7/28/2024,,,,,,7.115,
7/29/2024,,,,,,3.508,
7/30/2024,,,,,,0,
7/31/2024,,,,,,2.197,
8/1/2024,,,,,,3.95,
8/2/2024,0,16.2375,20.7,12.5,,0.153,
8/3/2024,0,15.60381944,19.9,12.5,,0,
8/4/2024,0,17.41875,24.9,11.7,,0,
8/5/2024,0,17.88263889,27.4,10.6,,3.25,
8/6/2024,0,18.38680556,27.2,11.6,,2.501,
8/7/2024,0,17.62222222,24.1,12.1,,0.051,
8/8/2024,0,16.81041667,21.8,14.2,,0.102,
8/9/2024,0,15.87118056,20,12.5,,0,
8/10/2024,0,15.94027778,23.1,12.2,,0,
8/11/2024,0,16.10590278,20.3,13.4,,0,
8/12/2024,0,16.80659722,23.5,12.7,,0,
8/13/2024,0,17.60138889,25.1,11.9,,0,
8/14/2024,0,17.59965278,24.1,13.8,,0.017,
8/15/2024,0,16.97118056,23.4,13.7,,0.034,
8/16/2024,0,17.00676157,23.5,12.1,,0.034,
8/17/2024,0,17.11354167,25,10.4,,0.068,
8/18/2024,0,16.67395833,22.7,12.3,,0,
8/19/2024,0,16.34808362,24.1,10.5,,2.774,
8/20/2024,0,16.89895833,23.3,11.8,,0.085,
8/21/2024,0,15.54236111,19.2,13.1,,0,
8/22/2024,0,16.11319444,22.5,12.8,,0,
8/23/2024,0,15.90416667,20.2,13.5,,0,
8/24/2024,0,16.18541667,20,13.5,,0,
8/25/2024,0,16.55520833,22.1,11.7,,0,
8/26/2024,0,17.31805556,23.5,10.9,,0.187,
8/27/2024,0,18.25729167,24.6,14.9,,0,
8/28/2024,0,18.609375,25.7,14.5,,0,
8/29/2024,0,18.89513889,27,13.7,,0,
8/30/2024,0,18.17465278,25.8,12.6,,0.187,
8/31/2024,0.034,16.79965278,24.1,11.5,,6.635,
9/1/2024,0,17.41597222,25.1,12.4,,0.034,
9/2/2024,0,16.796875,21.6,13,,0,
9/3/2024,0,17.14895833,20.9,13.7,,0,
9/4/2024,0,17.01006944,23.4,12.1,,0,
9/5/2024,0,17.53854167,24.6,11.6,,1.65,
9/6/2024,0.817,16.76423611,22.5,13.1,,2.093,
9/7/2024,0,17.84236111,24.2,12.6,,0.051,
9/8/2024,0,18.84166667,27.6,12.7,,0,
9/9/2024,0.017,19.19861111,28.5,12.1,,0.102,
9/10/2024,0,19.35833333,27.8,13.6,,0.051,
9/11/2024,0.102,19.01076389,27.2,12.3,,0.119,
9/12/2024,0,19.02673611,27,13.8,,0,
9/13/2024,0,18.84756944,27.5,12.9,,0,
9/14/2024,0.068,18.23055556,26.4,11.2,,1.19,
9/15/2024,0.068,18.43472222,27.8,10.8,,4.457,
9/16/2024,0,17.52847222,25.1,12.7,,2.042,
9/17/2024,0,18.115625,25.7,13.6,,0,
9/18/2024,0,18.58506944,26.4,13.3,,0.034,
9/19/2024,0.068,18.84479167,28.1,12.6,,0.578,
9/20/2024,0,19.13472222,27.6,13.6,,0,
9/21/2024,0,18.85972222,27.2,14.4,,2.295,
9/22/2024,0,18.8875,26.8,13.5,,0.97,
9/23/2024,0,18.05208333,24,12.8,,0,
9/24/2024,0.051,17.99444444,26.5,11.6,,0.068,
9/25/2024,0,18.37638889,26.4,12.8,,0,
9/26/2024,0,19.36597222,28.1,12.3,,0.969,
9/27/2024,0.068,19.23159722,26.6,13.7,,2.127,
9/28/2024,10.781,17.32465278,27.3,13.6,,14.683,
9/29/2024,11.132,18.48263889,27.4,13,,4.879,
9/30/2024,0.051,19.325,26,14.2,,0.051,
10/1/2024,0.085,20.16111111,27.6,14.2,,0.068,
10/2/2024,0,18.78090278,24.6,15.3,,0,
10/3/2024,0.017,18.16701389,25,13.6,,0.051,
10/4/2024,0.068,18.88125,26.8,11.9,,0.119,
10/5/2024,0.306,17.84305556,24.2,14.5,,0,
10/6/2024,0,18.25104167,24.8,13.3,,0,
10/7/2024,0,17.92395833,23.7,14.4,,0,
10/8/2024,0,19.38472222,27.4,14,,0,
10/9/2024,0,18.98784722,26.9,13.3,,0,
10/10/2024,0.102,17.94652778,26.2,12.8,,0.136,
10/11/2024,0,18.99756944,26.3,13.6,,0,
10/12/2024,0.085,19.07881944,26.7,13.4,,0,
10/13/2024,0.034,17.48715278,25.2,12.3,,0,
10/14/2024,0.051,19.35729167,27.5,12.1,,0.697,
10/15/2024,0.136,19.17916667,27.7,13.4,,4.301,
10/16/2024,11.05,18.91631944,26.3,15,,4.71,
10/17/2024,0,20.35694444,27.5,14.5,,0,
10/18/2024,3.197,18.31006944,25.4,14.4,,6.022,
10/19/2024,33.356,17.63298611,22.1,14.8,,21.407,
10/20/2024,0,19.36145833,25.1,15.5,,0.561,
10/21/2024,0.051,18.99930556,25.6,13.6,,0.068,
10/22/2024,0.068,19.50798611,27,13.6,,0.102,
10/23/2024,0.017,18.90659722,26.9,12.6,,0.102,
10/24/2024,0.068,18.98854167,26.3,13.3,,0.119,
10/25/2024,0.068,19.40763889,26.7,14.4,,0.119,
10/26/2024,0.068,20.38958333,27.2,15,,0.085,
10/27/2024,0.102,20.721875,27.8,15.5,,1.003,
10/28/2024,0.017,20.32743056,27.6,15.7,,0.085,
10/29/2024,0,20.22152778,27.9,14.3,,1.156,
10/30/2024,0,20.71805556,28.8,13.9,,0.017,
10/31/2024,0.085,21.04548611,29.4,14,,0.17,
11/1/2024,0.017,19.95694444,27.7,15.5,,0.017,
11/2/2024,0.034,19.45694444,27.1,14.8,,0,
11/3/2024,0.153,20.07986111,27.8,13.7,,0.153,
11/4/2024,0.102,20.70069444,27.8,13.5,,0.085,
11/5/2024,0.391,20.38888889,27.8,14.7,,2.229,
11/6/2024,1.292,18.82361111,26.4,15.2,,1.054,
11/7/2024,2.791,18.05902778,24.9,15.7,,1.412,
11/8/2024,8.168,18.334375,24.5,15,,5.358,
11/9/2024,5.829,19.17534722,25,14.8,,0.323,
11/10/2024,0.068,18.50763889,23,15.3,,0.085,
11/11/2024,7.301,16.71770833,21.9,14.9,,10.051,
11/12/2024,0.646,19.55763889,25.5,14.4,,2.024,
11/13/2024,10.022,18.38194444,23.2,14.8,,12.948,
11/14/2024,16.176,19.46215278,25.8,16,,16.914,
11/15/2024,21.694,17.253125,22.1,15.4,,11.753,
11/16/2024,13.141,15.60451389,17.9,13.8,,6.82,
11/17/2024,0.051,18.18645833,22.9,13.9,,0,
11/18/2024,0.017,18.98472222,25.1,15,,0.051,
11/19/2024,0.901,19.52951389,25.2,15.4,,0.119,
11/20/2024,16.356,18.53055556,23.9,15.9,,3.506,
11/21/2024,0.153,17.98993056,23.7,15,,0.289,
11/22/2024,0.493,18.42291667,23.5,15.6,,0.697,
11/23/2024,0.034,19.38472222,24.8,16.2,,0.255,
11/24/2024,0.017,18.45,23.1,16.1,,0.153,
11/25/2024,14.102,17.10833333,21,15.5,,35.083,
11/26/2024,0.102,18.64756944,24.4,15,,5.208,
11/27/2024,3.846,18.67534722,23.7,15,,1.309,
11/28/2024,0.646,19.078125,24.8,15.2,,1.173,
11/29/2024,0.476,18.93993056,26.1,14.8,,1.7,
11/30/2024,0.187,19.01319444,24.7,14.9,,0.136,
12/1/2024,0.357,18.26840278,23.5,16.2,,1.685,
12/2/2024,0.017,18.22777778,23.9,15.9,,0.051,
12/3/2024,0.017,18.42534722,23.8,15,,0,
12/4/2024,0.119,18.55590278,24,14.7,,0.017,
12/5/2024,0.017,18.78333333,24.5,14,,0,
12/6/2024,0.187,18.65347222,25,14.3,,0.068,
12/7/2024,0.187,18.92361111,25.4,13.6,,0.153,
12/8/2024,0.187,18.88784722,25.4,13.7,,0.221,
12/9/2024,0.221,18.78715278,25.3,14.5,,0.204,
12/10/2024,0.068,18.72604167,24.5,15.6,,0.187,
12/11/2024,0.238,18.940625,25.4,14.6,,1.531,
12/12/2024,0.136,18.57847222,25,13.8,,0.187,
12/13/2024,0.136,19.14166667,25.8,13.5,,0.136,
12/14/2024,0.187,19.95798611,27.2,14.4,,0.136,
12/15/2024,0.17,19.6125,26.4,14.7,,0.221,
12/16/2024,0.306,18.45451389,25.1,13.9,,0.255,
12/17/2024,0.204,18.02083333,24.8,14.4,,0.17,
12/18/2024,0.017,19.37743056,26,15.2,,0.153,
12/19/2024,36.666,17.60381944,22.4,14.9,,16.221,
12/20/2024,14.434,18.23055556,24.4,14.2,,13.89,
12/21/2024,0.867,18.28541667,24.3,15.3,,4.029,
12/22/2024,0.119,18.32291667,23.7,14.7,,2.329,
12/23/2024,0.051,18.78506944,24.3,15.5,,1.275,
12/24/2024,0.153,18.46736111,24.4,15,,0.34,
12/25/2024,0.204,18.32638889,24.1,14.6,,0.255,
12/26/2024,0.289,18.15,24.4,14.4,,0.255,
12/27/2024,0.289,18.10034722,23.7,14.2,,0.221,
12/28/2024,0.153,18.24479167,24.1,13.8,,0.17,
12/29/2024,0.102,18.67708333,25.5,12.7,,0.102,
12/30/2024,0.17,18.70940767,25,13.1,,0.068,
12/31/2024,0.17,19.15763889,25.2,14.1,,0.17,
1/1/2025,0.204,18.92048611,25,14,,0.17,
1/2/2025,0.17,18.41701389,25,13.8,,0.102,
1/3/2025,0.119,18.515625,25,14,,0.068,
1/4/2025,0.187,18.93125,25.4,14.8,,0.051,
1/5/2025,0.085,18.47430556,25.1,14,,0.102,
1/6/2025,0.119,17.915625,24.7,13.3,,0.102,
1/7/2025,0.238,18.50451389,26.9,11.6,,0.17,
1/8/2025,0.153,19.47222222,28.3,12.3,,0.119,
1/9/2025,0.884,19.45625,27.2,13.4,,0.136,
1/10/2025,0.085,19.71423611,27.2,15.6,,0.068,
1/11/2025,0.051,19.83576389,26.7,14.1,,0.102,
1/12/2025,0.068,20.19895833,27.9,14.7,,0.085,
1/13/2025,0.102,20.33680556,26.9,15.1,,0.068,
1/14/2025,0,19.52604167,25.7,14.8,,0,
1/15/2025,0,17.55763889,23.5,12.2,,0,
1/16/2025,0,18.56493056,25.9,12.4,,0,
1/17/2025,0,19.10208333,26.6,13.6,,0.102,
1/18/2025,0.085,20.47222222,28.6,13.4,,0.102,
1/19/2025,0.017,20.46909722,28.3,14.3,,0.068,
1/20/2025,0,20.87465278,29.4,13.9,,0.051,
1/21/2025,0,20.76458333,28.4,14.2,,0.051,
1/22/2025,0,20.44375,29.5,14.2,,0.068,
1/23/2025,0.068,20.325,28.4,13.8,,0,
1/24/2025,0,20.10659722,27.7,13.9,,0.017,
1/25/2025,0.017,20.37534722,28.6,13.9,,0.051,
1/26/2025,5.61,18.92222222,26.2,14.5,,6.87,
1/27/2025,3.927,18.47395833,24.3,14.7,,3.043,
1/28/2025,1.463,17.98472222,24,14.5,,7.258,
1/29/2025,0.153,19.34236111,25.4,15.2,,0.204,
1/30/2025,15.918,15.95833333,21.9,13.8,,13.516,
1/31/2025,0.153,19.434375,26,13.7,,0.119,
2/1/2025,0.034,19.49097222,25.2,14.6,,0.085,
2/2/2025,0,19.33541667,24.5,15,,0.034,
2/3/2025,0,19.64652778,25.8,15.1,,0,
2/4/2025,0,18.30173611,24.5,13.7,,0.017,
2/5/2025,0,19.01111111,26.3,12.5,,0.017,
2/6/2025,0,19.59166667,26.2,13.7,,0.017,
2/7/2025,0,19.26597222,26,14.5,,0,
2/8/2025,0.187,20.53576389,28.7,13.6,,0.765,
2/9/2025,0.017,21.04236111,28.9,14.4,,0.068,
2/10/2025,0,21.14548611,28.8,15.3,,0,
2/11/2025,0.136,19.76076389,27.1,15,,0.238,
2/12/2025,0.136,19.76840278,26.8,14.4,,0.34,
2/13/2025,0.187,19.47986111,26.2,15.4,,0.238,
2/14/2025,0.17,20.41770833,28.2,14,,2.414,
2/15/2025,0,21.66770833,29.6,15.3,,0,
2/16/2025,0.102,21.40625,29.7,15.3,,0.17,
2/17/2025,0.034,20.43055556,28.4,15.2,,0,
2/18/2025,0.068,20.6125,28.9,12.9,,0.952,
2/19/2025,0,21.24583333,29.4,14.2,,0,
2/20/2025,0,21.89791667,30.3,14.3,,0,
2/21/2025,0,21.24583333,29.3,13.9,,0,
2/22/2025,0,20.75659722,28.1,14.2,,0.272,
2/23/2025,0.068,20.79583333,28.9,13.6,,0.136,
2/24/2025,0.136,20.85,28.3,13.9,,3.757,
2/25/2025,0.051,20.63125,27.9,13.2,,0.119,
2/26/2025,0,20.95069444,28.6,14,,0,
2/27/2025,0,21.81458333,29.9,14,,0,
2/28/2025,0,22.22395833,30.7,14.4,,0,
3/1/2025,0.068,22.03611111,29.8,14.6,,0.136,
3/2/2025,0.017,21.18472222,29.1,15.4,,0.085,
3/3/2025,0.17,21.22013889,29.5,14.5,,4.437,
3/4/2025,0,21.24895833,29.2,15.6,,0.085,
3/5/2025,0.102,21.01597222,29.1,14.6,,0.187,
3/6/2025,0.153,21.11631944,29.5,14.5,,0.085,
3/7/2025,0.017,22.40416667,30.6,15.6,,0.255,
3/8/2025,0,22.13055556,29.2,17.1,,0,
3/9/2025,36.816,19.59270833,27.4,16.1,,33.654,
3/10/2025,3.4,19.11701389,27.2,15.6,,14.524,
3/11/2025,0.068,20.86770833,27.4,16.2,,0.017,
3/12/2025,0.238,19.41041667,26.1,16.3,,2.142,
3/13/2025,0.102,20.28715278,26.7,16.3,,0.323,
3/14/2025,0.051,22.18680556,29.1,15.6,,0.119,
3/15/2025,0.017,21.53541667,28.9,15.5,,0,
3/16/2025,3.791,21.3375,28.4,15.3,,0.936,
3/17/2025,0.901,20.40555556,27.7,15.7,,0.986,
3/18/2025,0.255,19.37986111,25.4,15.6,,0.136,
3/19/2025,1.667,19.32638889,25.6,16.1,,1.651,
3/20/2025,0.221,19.32222222,24.8,15.8,,0.119,
3/21/2025,0,20.60625,27.6,16.3,,0.017,
3/22/2025,0.051,20.928,27.8,16.6,,1.054,
3/23/2025,9.168,20.82977941,27.9,16,,12.706,
3/24/2025,2.108,19.71909722,26.4,15.9,,2.023,
3/25/2025,1.122,19.87847222,27.3,15.4,,1.275,
3/26/2025,6.433,18.72118056,25.3,15,,6.482,
3/27/2025,0,19.15173611,24.7,16.1,,,
3/28/2025,9.691,17.59375,23.2,15.1,,,
3/29/2025,0.289,18.74756944,25.3,14.8,,,
3/30/2025,0.068,19.71805556,25.4,16.7,,,
3/31/2025,4.423,17.953125,24.6,15.7,,,
4/1/2025,0.153,19.17256944,25.3,15,,,
4/2/2025,0.102,19.95173611,26.9,15.4,,,
4/3/2025,0.238,20.27638889,27.5,16.2,,,
4/4/2025,0.816,20.29201389,28.2,16.4,,,
4/5/2025,23.486,19.55069444,27,15.8,,,
4/6/2025,2.958,17.40034722,24.3,15.9,,3.231,
4/7/2025,0.221,18.80555556,24.8,15.5,,0.238,
4/8/2025,0.204,19.13958333,26.2,14.7,,2.587,
4/9/2025,0.085,20.60868056,27.5,15.3,,0.136,
4/10/2025,6.595,18.41666667,23.2,15,,2.756,
4/11/2025,35.112,18.09756944,26.2,13.5,,32.202,
4/12/2025,0.17,18.81701389,24.6,15.5,,0.051,
4/13/2025,0.17,19.20902778,25.6,15.2,,0.17,
4/14/2025,0.17,19.64097222,25.4,16,,0.255,
4/15/2025,0.136,19.30208333,25,15.4,,0.221,
4/16/2025,0.221,18.95069444,25,14.8,,0.306,
4/17/2025,0.204,19.68854167,26.4,14.7,,0.221,
4/18/2025,0.272,19.64409722,26.2,15.3,,0.187,
4/19/2025,4.884,18.89791667,26.1,15.6,,0.153,
4/20/2025,49.05,17.64722222,26.4,14.8,,50.169,
4/21/2025,0.646,19.21701389,25.6,15.4,,1.173,
4/22/2025,1.292,18.82604167,24.2,15.9,,0.357,
4/23/2025,10.207,17.07604167,20.3,13.6,,15.917,
4/24/2025,0.289,17.92847222,23.4,13.8,,0.425,
4/25/2025,0.153,18.20590278,23.9,14.9,,0.289,
4/26/2025,0.272,18.61805556,25.3,13.7,,0.289,
4/27/2025,0.238,19.15069444,25.7,14.6,,0.289,
4/28/2025,0.085,19.471875,26.1,14.4,,0.17,
4/29/2025,0.289,19.51770833,25.9,14.6,,0.221,
4/30/2025,0.204,18.51145833,24.4,15.4,,0.238,
5/1/2025,0.136,19.265625,25.7,14.9,,0.17,
5/2/2025,0.289,18.96597222,24.9,14.3,,0.272,
5/3/2025,1.072,19.84548611,26.8,15.4,,0.68,
5/4/2025,0.119,19.68020833,26.2,15.9,,6.585,
5/5/2025,4.641,18.63402778,25.1,15.8,,1.326,
5/6/2025,0.119,17.80347222,23.7,15,,0.153,
5/7/2025,0.561,18.07430556,23.9,14.2,,0.272,
5/8/2025,0.255,17.56284722,23.8,13.5,,0.255,
5/9/2025,0.068,18.88472222,24.6,14.2,,0.051,
5/10/2025,1.021,18.93784722,26.1,16.1,,8.232,
5/11/2025,8.981,18.04131944,23.5,15,,5.731,
5/12/2025,3.027,18.64409722,26.1,15.3,,16.2,
5/13/2025,0.102,18.64618056,25.1,14.7,,0.187,
5/14/2025,1.445,18.20347222,24.2,13.3,,0.561,
5/15/2025,0.068,18.41805556,25.1,14.5,,0.119,
5/16/2025,0.119,18.50694444,25.1,13.9,,0.187,
5/17/2025,0.017,18.69444444,25.3,14.2,,0.17,
5/18/2025,0.578,18.38263889,25.6,15,,0.476,
5/19/2025,3.042,18.62569444,25,15,,1.123,
5/20/2025,0.017,19.06875,25.5,15.7,,0.425,
5/21/2025,0.017,19.265625,25,15.1,,0.102,
5/22/2025,0.085,19.38611111,26.7,14.9,,0.119,
5/23/2025,0.051,18.41979167,25.7,14.1,,0.068,
5/24/2025,0,18.22673611,25.1,13.6,,0,
5/25/2025,0,17.071875,23,13.6,,0,
5/26/2025,0,18.7375,25.2,14.1,,0,
5/27/2025,0,17.73645833,24.8,14.4,,0.034,
5/28/2025,0.051,18.32430556,25.7,13.6,,0.085,
5/29/2025,0,17.94479167,24.2,14,,0,
5/30/2025,0,17.96631944,25.2,11.7,,0,
5/31/2025,0.119,17.86354167,25.6,11.9,,0.187,
6/1/2025,0.102,18.27118056,25.3,12.4,,0.136,
6/2/2025,0,18.29791667,24.7,13.8,,0.017,
6/3/2025,0.051,17.43888889,25,12.7,,0.085,
6/4/2025,0.136,18.28645833,26,13.2,,0.136,
6/5/2025,0.136,18.57604167,25.9,13.9,,0.119,
6/6/2025,0,17.47534722,23.2,13.3,,0,
6/7/2025,0.051,17.796875,25.1,12.6,,0.051,
6/8/2025,0.085,18.15208333,25.3,12.8,,0.17,
6/9/2025,0.289,17.41423611,24.4,12.6,,0.153,
6/10/2025,0.085,18.21909722,25.9,12.1,,0.085,
6/11/2025,0.051,18.43229167,25.7,13.6,,0.085,
6/12/2025,0,17.39895833,24.8,13.1,,0,
6/13/2025,0,17.48611111,25.4,11.7,,0.034,
6/14/2025,0.102,16.946875,24.6,10.8,,0.136,
6/15/2025,0,16.93263889,22,12.4,,0,
6/16/2025,0,16.92256944,20.8,12.2,,0,
6/17/2025,0,17.52465278,24.1,13.4,,0,
6/18/2025,0.051,18.05451389,24.8,12.8,,0.017,
6/19/2025,0,18.26597222,24.7,14.2,,0,
6/20/2025,29.485,16.46041667,23.9,13.4,,2.687,
6/21/2025,0.153,17.96666667,24.9,12.8,,0.119,
6/22/2025,0,17.10902778,23.4,13.6,,1.139,
6/23/2025,0.102,15.89583333,22.7,12.1,,0.136,
6/24/2025,0.153,17.39965278,24.9,11.1,,9.767,
6/25/2025,0.051,17.325,23.5,12.5,,0.595,
6/26/2025,1.87,16.90590278,23,14.1,,8.681,
6/27/2025,0.034,18.17118056,25.8,13.6,,2.177,
6/28/2025,0.085,16.27013889,20.9,13.7,,0,
6/29/2025,0,15.81770833,21.1,12.6,,0,
6/30/2025,0,15.97569444,20.5,12.8,,0,
7/1/2025,0,16.88472222,22.7,13.1,,0,
7/2/2025,0,17.14756944,23.3,13.2,,0,
7/3/2025,0,17.06215278,23.1,13.6,,1.479,
7/4/2025,0,17.31770833,23.9,13.9,,0.017,
7/5/2025,2.108,16.10034722,20.7,13.8,,3.06,
7/6/2025,0,16.74201389,22.1,14.1,,0,
7/7/2025,3.216,16.11145833,22.4,13.2,,8.535,
7/8/2025,0.017,15.80416667,20.8,13.5,,0,
7/9/2025,0,15.41388889,19.3,12.2,,0,
7/10/2025,0,17.04618056,24,12.7,,0,
7/11/2025,0,17.06215278,21.8,12.6,,0,
7/12/2025,0,17.79444444,23.6,14.1,,0,
7/13/2025,0,16.51319444,22.2,12.3,,0,
7/14/2025,0,17.12881944,23.8,12.1,,0.017,
7/15/2025,0,16.71631944,22.5,12.7,,0,
7/16/2025,0,16.70625,22.3,12.7,,0,
7/17/2025,0,17.04479167,23.9,13.3,,0,
7/18/2025,0,16.99513889,23.2,13.6,,0,
7/19/2025,0,16.58819444,24.3,12.2,,0,
7/20/2025,0,15.27673611,22.6,10.9,,0.017,
7/21/2025,0.136,16.17951389,23.7,10.7,,0.153,
7/22/2025,0.017,14.93819444,19.5,11.7,,0.017,
7/23/2025,0.017,15.46076389,18.8,11.5,,0,
7/24/2025,0.085,16.78541667,25,10.9,,0.034,
7/25/2025,0.068,17.00590278,26,11.2,,0.085,
7/26/2025,0.051,17.62951389,26.1,10.3,,0.085,
7/27/2025,0.085,16.56388889,24.9,9.9,,0.119,
7/28/2025,0,16.40694444,25,11.3,,0.017,
7/29/2025,0,15.53125,20.4,11.2,,0,
7/30/2025,0.051,16.26840278,24.5,10.7,,0.051,
7/31/2025,0.153,16.8125,25.5,10.4,,0.17,
8/1/2025,0,15.74027778,20,13.1,,0.017,
8/2/2025,0,16.33125,21.8,13.6,,0,
8/3/2025,0,15.96284722,22.5,11.3,,0.017,
8/4/2025,0,15.97152778,23,11.1,,0.306,
8/5/2025,0.034,16.21875,23.1,9.9,,0,
8/6/2025,0.051,16.98819444,25.4,10.5,,0.085,
8/7/2025,0,17.80694444,24.3,13.4,,0,
8/8/2025,0,16.89930556,23.1,13.2,,0,
8/9/2025,0,15.91111111,18.8,12.2,,0,
8/10/2025,0,16.97291667,24.3,11.9,,0,
8/11/2025,0.034,15.70972222,21.4,11,,0.085,
8/12/2025,0,15.80694444,22,11.7,,0,
8/13/2025,,,,,,,
